customer_id,acquisition_date,acquisition_channel,acquisition_campaign,first_purchase_value,customer_segment,acquisition_cac,predicted_ltv
cust_1732812409382_googleads_2,2024-11-28,Google Ads,Search - Generic,224.87,Low Value,66.36,338.89
cust_1732812409382_googleads_3,2024-11-28,Google Ads,Search - Generic,184.49,Medium Value,66.36,724.05
cust_1732812409382_googleads_4,2024-11-28,Google Ads,Search - Generic,191.54,Low Value,66.36,350.36
cust_1732812409382_googleads_5,2024-11-28,Google Ads,Search - Generic,199.66,Medium Value,66.36,372.78
cust_1732812409382_googleads_6,2024-11-28,Google Ads,Search - Generic,265.65,Low Value,66.36,436.97
cust_1732812409382_googleads_7,2024-11-28,Google Ads,Search - Generic,247.93,High Value,66.36,501.38
cust_1732812409382_googleads_8,2024-11-28,Google Ads,Search - Generic,250.85,Enterprise,66.36,611.93
cust_1732812409382_googleads_9,2024-11-28,Google Ads,Search - Generic,257.53,Low Value,66.36,465.08
cust_1732812409382_googleads_10,2024-11-28,Google Ads,Search - Generic,204.86,High Value,66.36,624.98
cust_1732812409382_googleads_0,2024-11-28,Google Ads,Video - YouTube,160.02,Medium Value,114.25,334.05
cust_1732812409382_googleads_1,2024-11-28,Google Ads,Video - YouTube,159.81,SMB,114.25,425.02
cust_1732812409382_googleads_2,2024-11-28,Google Ads,Video - YouTube,141.62,Medium Value,114.25,496.19
cust_1732812409382_googleads_3,2024-11-28,Google Ads,Video - YouTube,198.13,High Value,114.25,277.97
cust_1732812409382_facebook_0,2024-11-28,Facebook,Lead Generation,152.37,Medium Value,102.6,428.38
cust_1732812409382_facebook_1,2024-11-28,Facebook,Lead Generation,235.05,High Value,102.6,627.67
cust_1732812409382_facebook_2,2024-11-28,Facebook,Lead Generation,260.5,Medium Value,102.6,428.6
cust_1732812409382_facebook_3,2024-11-28,Facebook,Lead Generation,148.84,Enterprise,102.6,677.48
cust_1732812409382_facebook_4,2024-11-28,Facebook,Lead Generation,154.01,Low Value,102.6,327.15
cust_1732812409382_facebook_0,2024-11-28,Facebook,Traffic,151.83,Medium Value,101.29,513.59
cust_1732812409382_facebook_1,2024-11-28,Facebook,Traffic,176.87,Low Value,101.29,645.31
cust_1732812409382_facebook_2,2024-11-28,Facebook,Traffic,181.08,High Value,101.29,368.91
cust_1732812409382_facebook_3,2024-11-28,Facebook,Traffic,257.37,SMB,101.29,308.37
cust_1732812409382_facebook_4,2024-11-28,Facebook,Traffic,236.56,SMB,101.29,680.32
cust_1732812409382_facebook_5,2024-11-28,Facebook,Traffic,203.13,Medium Value,101.29,645.14
cust_1732812409382_facebook_6,2024-11-28,Facebook,Traffic,163.9,High Value,101.29,447.14
cust_1732812409382_linkedin_0,2024-11-28,LinkedIn,Text Ads,178.74,Low Value,218.5,406.14
cust_1732812409382_linkedin_1,2024-11-28,LinkedIn,Text Ads,199.82,Low Value,218.5,518.54
cust_1732812409382_linkedin_0,2024-11-28,LinkedIn,Event Ads,208.71,Low Value,188.33,789.63
cust_1732812409382_linkedin_1,2024-11-28,LinkedIn,Event Ads,367.43,Medium Value,188.33,701.81
cust_1732812409382_linkedin_2,2024-11-28,LinkedIn,Event Ads,221.43,Medium Value,188.33,650.03
cust_1732812409382_tiktok_0,2024-11-28,TikTok,Conversions,158.37,Medium Value,51.2,214.3
cust_1732812409382_tiktok_1,2024-11-28,TikTok,Conversions,154.75,Medium Value,51.2,452.11
cust_1732812409382_tiktok_2,2024-11-28,TikTok,Conversions,132.43,Medium Value,51.2,389.97
cust_1732812409382_tiktok_3,2024-11-28,TikTok,Conversions,174.99,Medium Value,51.2,453.73
cust_1732812409382_tiktok_4,2024-11-28,TikTok,Conversions,116.28,SMB,51.2,326.08
cust_1732812409382_tiktok_0,2024-11-28,TikTok,Reach,285.5,High Value,78,737.71
cust_1732812409382_tiktok_1,2024-11-28,TikTok,Reach,221.31,SMB,78,397.38
cust_1732812409382_tiktok_0,2024-11-28,TikTok,App Install,198.84,SMB,66.33,544.84
cust_1732812409382_tiktok_1,2024-11-28,TikTok,App Install,192.1,Medium Value,66.33,538.29
cust_1732812409382_tiktok_2,2024-11-28,TikTok,App Install,196.11,Medium Value,66.33,633.71
cust_1732812409382_pinterest_0,2024-11-28,Pinterest,Traffic,231.79,Low Value,75.5,371.26
cust_1732812409382_pinterest_1,2024-11-28,Pinterest,Traffic,132.82,SMB,75.5,552.99
cust_1732812409382_pinterest_0,2024-11-28,Pinterest,Traffic,143.59,High Value,74.33,361.4
cust_1732812409382_pinterest_1,2024-11-28,Pinterest,Traffic,225.03,Medium Value,74.33,469.3
cust_1732812409382_pinterest_2,2024-11-28,Pinterest,Traffic,153.44,Medium Value,74.33,329.04
cust_1732898809382_googleads_0,2024-11-29,Google Ads,Search - Generic,200.33,Medium Value,113,831.24
cust_1732898809382_googleads_1,2024-11-29,Google Ads,Search - Generic,248.97,Medium Value,113,729.31
cust_1732898809382_googleads_2,2024-11-29,Google Ads,Search - Generic,346,High Value,113,601.81
cust_1732898809382_googleads_0,2024-11-29,Google Ads,Search - Brand,286.18,Low Value,77.67,580.72
cust_1732898809382_googleads_1,2024-11-29,Google Ads,Search - Brand,180.95,Medium Value,77.67,568.98
cust_1732898809382_googleads_2,2024-11-29,Google Ads,Search - Brand,221.4,Medium Value,77.67,631.41
cust_1732898809382_googleads_3,2024-11-29,Google Ads,Search - Brand,285.6,Medium Value,77.67,448.75
cust_1732898809382_googleads_4,2024-11-29,Google Ads,Search - Brand,210.29,Medium Value,77.67,378.93
cust_1732898809382_googleads_5,2024-11-29,Google Ads,Search - Brand,266.85,Medium Value,77.67,519.78
cust_1732898809382_googleads_0,2024-11-29,Google Ads,Display - Remarketing,307.85,Low Value,108.25,928.08
cust_1732898809382_googleads_1,2024-11-29,Google Ads,Display - Remarketing,242.35,High Value,108.25,598.87
cust_1732898809382_googleads_2,2024-11-29,Google Ads,Display - Remarketing,312,Low Value,108.25,805.48
cust_1732898809382_googleads_3,2024-11-29,Google Ads,Display - Remarketing,347.87,Medium Value,108.25,554.08
cust_1732898809382_googleads_0,2024-11-29,Google Ads,Shopping,202.96,Medium Value,67.25,463.25
cust_1732898809382_googleads_1,2024-11-29,Google Ads,Shopping,203.94,Medium Value,67.25,440.87
cust_1732898809382_googleads_2,2024-11-29,Google Ads,Shopping,141.62,Low Value,67.25,288.62
cust_1732898809382_googleads_3,2024-11-29,Google Ads,Shopping,193.08,Medium Value,67.25,441.11
cust_1732898809382_googleads_4,2024-11-29,Google Ads,Shopping,208.65,High Value,67.25,427
cust_1732898809382_googleads_5,2024-11-29,Google Ads,Shopping,143.62,Enterprise,67.25,575.23
cust_1732898809382_googleads_6,2024-11-29,Google Ads,Shopping,204.45,Enterprise,67.25,332.44
cust_1732898809382_googleads_7,2024-11-29,Google Ads,Shopping,138.92,Low Value,67.25,625.5
cust_1732898809382_facebook_0,2024-11-29,Facebook,Video Views,112.46,Medium Value,77.5,294.88
cust_1732898809382_facebook_1,2024-11-29,Facebook,Video Views,151.45,Enterprise,77.5,204.2
cust_1732898809382_facebook_2,2024-11-29,Facebook,Video Views,161.75,Medium Value,77.5,202.65
cust_1732898809382_facebook_3,2024-11-29,Facebook,Video Views,110.17,Low Value,77.5,390.37
cust_1732898809382_facebook_4,2024-11-29,Facebook,Video Views,112.95,Medium Value,77.5,349.1
cust_1732898809382_facebook_5,2024-11-29,Facebook,Video Views,144.43,Medium Value,77.5,382.8
cust_1732898809382_facebook_6,2024-11-29,Facebook,Video Views,92.39,Low Value,77.5,305.51
cust_1732898809382_facebook_7,2024-11-29,Facebook,Video Views,136.58,Medium Value,77.5,310.52
cust_1732898809382_facebook_0,2024-11-29,Facebook,Conversions,323.93,Low Value,109,419.25
cust_1732898809382_facebook_1,2024-11-29,Facebook,Conversions,330.9,Medium Value,109,445.42
cust_1732898809382_facebook_2,2024-11-29,Facebook,Conversions,214.29,Medium Value,109,914.74
cust_1732898809382_facebook_3,2024-11-29,Facebook,Conversions,320.91,Medium Value,109,907.61
cust_1732898809382_linkedin_0,2024-11-29,LinkedIn,Text Ads,285.24,SMB,153,1036.95
cust_1732898809382_linkedin_1,2024-11-29,LinkedIn,Text Ads,297.58,Medium Value,153,509.55
cust_1732898809382_linkedin_0,2024-11-29,LinkedIn,Sponsored Content,329.69,Low Value,273,781.18
cust_1732898809382_linkedin_0,2024-11-29,LinkedIn,Event Ads,277.14,Low Value,134.67,593.7
cust_1732898809382_linkedin_1,2024-11-29,LinkedIn,Event Ads,369.22,Enterprise,134.67,614.32
cust_1732898809382_linkedin_2,2024-11-29,LinkedIn,Event Ads,237.74,SMB,134.67,1000.07
cust_1732898809382_tiktok_0,2024-11-29,TikTok,Traffic,304.21,SMB,45.29,643.88
cust_1732898809382_tiktok_1,2024-11-29,TikTok,Traffic,311.23,Enterprise,45.29,665.37
cust_1732898809382_tiktok_2,2024-11-29,TikTok,Traffic,233.66,High Value,45.29,809.32
cust_1732898809382_tiktok_3,2024-11-29,TikTok,Traffic,277.64,Enterprise,45.29,634.74
cust_1732898809382_tiktok_4,2024-11-29,TikTok,Traffic,270.28,Medium Value,45.29,391.27
cust_1732898809382_tiktok_5,2024-11-29,TikTok,Traffic,187.93,SMB,45.29,507.99
cust_1732898809382_tiktok_6,2024-11-29,TikTok,Traffic,192.86,Medium Value,45.29,790.16
cust_1732898809382_tiktok_0,2024-11-29,TikTok,Conversions,234.37,Medium Value,73.67,792.94
cust_1732898809382_tiktok_1,2024-11-29,TikTok,Conversions,250.19,Enterprise,73.67,916.19
cust_1732898809382_tiktok_2,2024-11-29,TikTok,Conversions,263.1,Medium Value,73.67,665.64
cust_1732898809382_pinterest_0,2024-11-29,Pinterest,Conversions,184.26,Low Value,130,625.51
cust_1732898809382_pinterest_0,2024-11-29,Pinterest,Brand Awareness,251.06,Medium Value,81.33,680.09
cust_1732898809382_pinterest_1,2024-11-29,Pinterest,Brand Awareness,250.66,Medium Value,81.33,610.78
cust_1732898809382_pinterest_2,2024-11-29,Pinterest,Brand Awareness,274.94,Low Value,81.33,419.42
cust_1732985209382_googleads_0,2024-11-30,Google Ads,Shopping,140.3,High Value,100,358.34
cust_1732985209382_googleads_1,2024-11-30,Google Ads,Shopping,193.45,High Value,100,457.31
cust_1732985209382_googleads_2,2024-11-30,Google Ads,Shopping,132.88,Low Value,100,550.6
cust_1732985209382_googleads_0,2024-11-30,Google Ads,Shopping,362.49,Low Value,102.4,829.37
cust_1732985209382_googleads_1,2024-11-30,Google Ads,Shopping,377.83,High Value,102.4,975.64
cust_1732985209382_googleads_2,2024-11-30,Google Ads,Shopping,219.89,Low Value,102.4,461.12
cust_1732985209382_googleads_3,2024-11-30,Google Ads,Shopping,254.44,Medium Value,102.4,929.87
cust_1732985209382_googleads_4,2024-11-30,Google Ads,Shopping,331.9,High Value,102.4,815.42
cust_1732985209382_googleads_0,2024-11-30,Google Ads,Search - Generic,192.12,Low Value,126,556.79
cust_1732985209382_googleads_1,2024-11-30,Google Ads,Search - Generic,311.43,Medium Value,126,725.18
cust_1732985209382_facebook_0,2024-11-30,Facebook,Remarketing,140.7,Enterprise,200,262.94
cust_1732985209382_facebook_0,2024-11-30,Facebook,Conversions,133.49,Medium Value,194,434.96
cust_1732985209382_facebook_0,2024-11-30,Facebook,Traffic,374.13,Enterprise,161,555.99
cust_1732985209382_facebook_0,2024-11-30,Facebook,Conversions,265.09,Medium Value,118.5,1040.87
cust_1732985209382_facebook_1,2024-11-30,Facebook,Conversions,371.24,High Value,118.5,1004.88
cust_1732985209382_linkedin_0,2024-11-30,LinkedIn,Text Ads,336.63,Low Value,120,1065.31
cust_1732985209382_linkedin_1,2024-11-30,LinkedIn,Text Ads,367.88,Medium Value,120,716.63
cust_1732985209382_linkedin_0,2024-11-30,LinkedIn,Sponsored Content,186.28,Medium Value,267,435.07
cust_1732985209382_linkedin_0,2024-11-30,LinkedIn,Message Ads,184.22,Medium Value,189,446.19
cust_1732985209382_tiktok_0,2024-11-30,TikTok,Traffic,188.56,Low Value,82.5,675.23
cust_1732985209382_tiktok_1,2024-11-30,TikTok,Traffic,175.47,Medium Value,82.5,509.55
cust_1732985209382_tiktok_0,2024-11-30,TikTok,Traffic,331.09,Low Value,130,560.24
cust_1732985209382_pinterest_0,2024-11-30,Pinterest,Traffic,369.11,Enterprise,63,710.87
cust_1732985209382_pinterest_0,2024-11-30,Pinterest,App Install,212.28,High Value,72,599.6
cust_1732985209382_pinterest_0,2024-11-30,Pinterest,Traffic,135.76,Medium Value,63,427.32
cust_1733071609382_googleads_0,2024-12-01,Google Ads,Search - Brand,164.47,Medium Value,78.5,355.72
cust_1733071609382_googleads_1,2024-12-01,Google Ads,Search - Brand,160.09,Medium Value,78.5,368.36
cust_1733071609382_googleads_2,2024-12-01,Google Ads,Search - Brand,164.51,Medium Value,78.5,489.07
cust_1733071609382_googleads_3,2024-12-01,Google Ads,Search - Brand,178.34,Medium Value,78.5,407.97
cust_1733071609382_googleads_0,2024-12-01,Google Ads,Search - Brand,202.06,SMB,61.2,555.3
cust_1733071609382_googleads_1,2024-12-01,Google Ads,Search - Brand,209.3,Medium Value,61.2,324.3
cust_1733071609382_googleads_2,2024-12-01,Google Ads,Search - Brand,183.5,High Value,61.2,276.32
cust_1733071609382_googleads_3,2024-12-01,Google Ads,Search - Brand,203.22,SMB,61.2,536.03
cust_1733071609382_googleads_4,2024-12-01,Google Ads,Search - Brand,122.2,Medium Value,61.2,462.07
cust_1733071609382_googleads_0,2024-12-01,Google Ads,Search - Generic,165.3,SMB,96,553.51
cust_1733071609382_googleads_1,2024-12-01,Google Ads,Search - Generic,202.08,Low Value,96,492.27
cust_1733071609382_googleads_2,2024-12-01,Google Ads,Search - Generic,208.1,Medium Value,96,422.63
cust_1733071609382_googleads_0,2024-12-01,Google Ads,Search - Generic,324.03,Low Value,94.25,637.32
cust_1733071609382_googleads_1,2024-12-01,Google Ads,Search - Generic,216.58,Medium Value,94.25,917.61
cust_1733071609382_googleads_2,2024-12-01,Google Ads,Search - Generic,287.76,Low Value,94.25,890.65
cust_1733071609382_googleads_3,2024-12-01,Google Ads,Search - Generic,341.77,Enterprise,94.25,561.41
cust_1733071609382_facebook_0,2024-12-01,Facebook,Video Views,176.72,SMB,192,531.98
cust_1733071609382_facebook_1,2024-12-01,Facebook,Video Views,184.17,Medium Value,192,255.45
cust_1733071609382_facebook_0,2024-12-01,Facebook,Conversions,221.37,High Value,228,482.84
cust_1733071609382_linkedin_0,2024-12-01,LinkedIn,Sponsored Content,102.5,Low Value,247,340.33
cust_1733071609382_linkedin_0,2024-12-01,LinkedIn,Dynamic Ads,202.38,Enterprise,271,249.89
cust_1733071609382_linkedin_0,2024-12-01,LinkedIn,Sponsored Content,207.02,High Value,254,651.02
cust_1733071609382_tiktok_0,2024-12-01,TikTok,Reach,268.34,Medium Value,80.67,595.94
cust_1733071609382_tiktok_1,2024-12-01,TikTok,Reach,231.81,Medium Value,80.67,616.41
cust_1733071609382_tiktok_2,2024-12-01,TikTok,Reach,270.55,Enterprise,80.67,664.71
cust_1733071609382_tiktok_0,2024-12-01,TikTok,Conversions,316.3,High Value,79.5,711.88
cust_1733071609382_tiktok_1,2024-12-01,TikTok,Conversions,298.82,Low Value,79.5,397.54
cust_1733071609382_pinterest_0,2024-12-01,Pinterest,Traffic,203.43,High Value,73,483.57
cust_1733071609382_pinterest_0,2024-12-01,Pinterest,Traffic,157.69,Medium Value,73.5,310.2
cust_1733071609382_pinterest_1,2024-12-01,Pinterest,Traffic,189.1,Medium Value,73.5,290.4
cust_1733071609382_pinterest_0,2024-12-01,Pinterest,Traffic,195.58,SMB,98,565.86
cust_1733158009382_googleads_0,2024-12-02,Google Ads,Video - YouTube,225.78,Medium Value,77.63,525.96
cust_1733158009382_googleads_1,2024-12-02,Google Ads,Video - YouTube,240.5,Medium Value,77.63,725.8
cust_1733158009382_googleads_2,2024-12-02,Google Ads,Video - YouTube,276.48,Low Value,77.63,453.16
cust_1733158009382_googleads_3,2024-12-02,Google Ads,Video - YouTube,319.8,SMB,77.63,963.87
cust_1733158009382_googleads_4,2024-12-02,Google Ads,Video - YouTube,210.07,Medium Value,77.63,800.2
cust_1733158009382_googleads_5,2024-12-02,Google Ads,Video - YouTube,234.46,SMB,77.63,681.73
cust_1733158009382_googleads_6,2024-12-02,Google Ads,Video - YouTube,330.83,Low Value,77.63,630.29
cust_1733158009382_googleads_7,2024-12-02,Google Ads,Video - YouTube,317.15,Low Value,77.63,711.04
cust_1733158009382_googleads_0,2024-12-02,Google Ads,Video - YouTube,259.34,Medium Value,89.71,395.79
cust_1733158009382_googleads_1,2024-12-02,Google Ads,Video - YouTube,242.6,High Value,89.71,486.27
cust_1733158009382_googleads_2,2024-12-02,Google Ads,Video - YouTube,149.74,Medium Value,89.71,691.31
cust_1733158009382_googleads_3,2024-12-02,Google Ads,Video - YouTube,259.38,High Value,89.71,481.83
cust_1733158009382_googleads_4,2024-12-02,Google Ads,Video - YouTube,153.94,Low Value,89.71,699.13
cust_1733158009382_googleads_5,2024-12-02,Google Ads,Video - YouTube,228.67,High Value,89.71,392.32
cust_1733158009382_googleads_6,2024-12-02,Google Ads,Video - YouTube,229.32,Low Value,89.71,523.07
cust_1733158009382_googleads_0,2024-12-02,Google Ads,Search - Generic,265.15,Medium Value,76.83,1065.99
cust_1733158009382_googleads_1,2024-12-02,Google Ads,Search - Generic,336.54,SMB,76.83,1031.57
cust_1733158009382_googleads_2,2024-12-02,Google Ads,Search - Generic,304.49,Medium Value,76.83,1055.58
cust_1733158009382_googleads_3,2024-12-02,Google Ads,Search - Generic,357.77,Low Value,76.83,724.27
cust_1733158009382_googleads_4,2024-12-02,Google Ads,Search - Generic,255.07,Medium Value,76.83,1106.72
cust_1733158009382_googleads_5,2024-12-02,Google Ads,Search - Generic,315.98,Low Value,76.83,646.4
cust_1733158009382_facebook_0,2024-12-02,Facebook,Remarketing,205.91,SMB,81,576.59
cust_1733158009382_facebook_1,2024-12-02,Facebook,Remarketing,248.25,High Value,81,380.98
cust_1733158009382_facebook_2,2024-12-02,Facebook,Remarketing,251.29,Low Value,81,600.23
cust_1733158009382_facebook_0,2024-12-02,Facebook,Video Views,344.4,Medium Value,118,709.16
cust_1733158009382_facebook_1,2024-12-02,Facebook,Video Views,339.39,Medium Value,118,694.91
cust_1733158009382_facebook_0,2024-12-02,Facebook,Traffic,141.85,Medium Value,155,345.98
cust_1733158009382_facebook_1,2024-12-02,Facebook,Traffic,154.76,Low Value,155,446.99
cust_1733158009382_facebook_0,2024-12-02,Facebook,Traffic,248.78,Medium Value,99,825.23
cust_1733158009382_facebook_1,2024-12-02,Facebook,Traffic,361.45,Medium Value,99,750.73
cust_1733158009382_linkedin_0,2024-12-02,LinkedIn,Dynamic Ads,171.05,Enterprise,160.33,305.87
cust_1733158009382_linkedin_1,2024-12-02,LinkedIn,Dynamic Ads,206.52,Medium Value,160.33,481.37
cust_1733158009382_linkedin_2,2024-12-02,LinkedIn,Dynamic Ads,182.07,Low Value,160.33,290.22
cust_1733158009382_linkedin_0,2024-12-02,LinkedIn,Sponsored Content,295.17,Enterprise,140.5,592.83
cust_1733158009382_linkedin_1,2024-12-02,LinkedIn,Sponsored Content,302.92,High Value,140.5,600.48
cust_1733158009382_linkedin_0,2024-12-02,LinkedIn,Text Ads,262.04,Medium Value,118.33,762
cust_1733158009382_linkedin_1,2024-12-02,LinkedIn,Text Ads,211.28,Enterprise,118.33,1016.95
cust_1733158009382_linkedin_2,2024-12-02,LinkedIn,Text Ads,342.91,Medium Value,118.33,927.58
cust_1733158009382_tiktok_0,2024-12-02,TikTok,Conversions,389.47,Medium Value,77.67,933.41
cust_1733158009382_tiktok_1,2024-12-02,TikTok,Conversions,213.6,Low Value,77.67,1043.39
cust_1733158009382_tiktok_2,2024-12-02,TikTok,Conversions,353.25,Medium Value,77.67,554.13
cust_1733158009382_tiktok_0,2024-12-02,TikTok,Reach,265.17,Enterprise,80.5,763.65
cust_1733158009382_tiktok_1,2024-12-02,TikTok,Reach,267.56,Medium Value,80.5,448.21
cust_1733158009382_tiktok_0,2024-12-02,TikTok,App Install,266.4,Low Value,49.75,339.78
cust_1733158009382_tiktok_1,2024-12-02,TikTok,App Install,224.82,High Value,49.75,611.45
cust_1733158009382_tiktok_2,2024-12-02,TikTok,App Install,191.68,SMB,49.75,424.12
cust_1733158009382_tiktok_3,2024-12-02,TikTok,App Install,203.49,SMB,49.75,610.76
cust_1733158009382_pinterest_0,2024-12-02,Pinterest,Conversions,208.57,Medium Value,45.14,442.44
cust_1733158009382_pinterest_1,2024-12-02,Pinterest,Conversions,257.47,Medium Value,45.14,715.22
cust_1733158009382_pinterest_2,2024-12-02,Pinterest,Conversions,170.72,SMB,45.14,568.05
cust_1733158009382_pinterest_3,2024-12-02,Pinterest,Conversions,186.6,Medium Value,45.14,490.83
cust_1733158009382_pinterest_4,2024-12-02,Pinterest,Conversions,216.68,SMB,45.14,415.18
cust_1733158009382_pinterest_5,2024-12-02,Pinterest,Conversions,273.65,SMB,45.14,688.57
cust_1733158009382_pinterest_6,2024-12-02,Pinterest,Conversions,221.13,Low Value,45.14,713.1
cust_1733158009382_pinterest_0,2024-12-02,Pinterest,Video Views,124.94,Medium Value,86.5,417.42
cust_1733158009382_pinterest_1,2024-12-02,Pinterest,Video Views,126.09,Medium Value,86.5,552.86
